"ensembl.id" "symbol" "type"
"4060" "ENSG00000117523" "PRRC2C" "protein_coding"
"4062" "ENSG00000034971" "MYOC" "protein_coding"
"4065" "ENSG00000117533" "VAMP4" "protein_coding"
"4070" "ENSG00000010165" "METTL13" "protein_coding"
"4071" "ENSG00000213060" "ENSG00000213060" "processed_pseudogene"
"4072" "ENSG00000197959" "DNM3" "protein_coding"
"4078" "ENSG00000208024" "MIR199A2" "miRNA"
"4080" "ENSG00000206684" "RNU6-157P" "snRNA"
"4081" "ENSG00000135845" "PIGC" "protein_coding"
"4082" "ENSG00000180999" "C1orf105" "protein_coding"
"4083" "ENSG00000094975" "SUCO" "protein_coding"
"4084" "ENSG00000251943" "RNU6-693P" "snRNA"
"4085" "ENSG00000117560" "FASLG" "protein_coding"
"4088" "ENSG00000224228" "ENSG00000224228" "lncRNA"
"4090" "ENSG00000224000" "ENSG00000224000" "lncRNA"
"4091" "ENSG00000120337" "TNFSF18" "protein_coding"
"4093" "ENSG00000226375" "ENSG00000226375" "lncRNA"
"4094" "ENSG00000117586" "TNFSF4" "protein_coding"
"4098" "ENSG00000117592" "PRDX6" "protein_coding"
"4099" "ENSG00000162753" "SLC9C2" "protein_coding"
"4102" "ENSG00000183831" "ANKRD45" "protein_coding"
"4103" "ENSG00000232113" "TEX50" "protein_coding"
"4105" "ENSG00000076321" "KLHL20" "protein_coding"
"4108" "ENSG00000120334" "CENPL" "protein_coding"
"4110" "ENSG00000117593" "DARS2" "protein_coding"
"4113" "ENSG00000185278" "ZBTB37" "protein_coding"
"4114" "ENSG00000117601" "SERPINC1" "protein_coding"
"4116" "ENSG00000135870" "RC3H1" "protein_coding"
"4119" "ENSG00000224977" "RC3H1-DT" "lncRNA"
"4121" "ENSG00000227373" "RABGAP1L-DT" "lncRNA"
"4122" "ENSG00000152061" "RABGAP1L" "protein_coding"
"4123" "ENSG00000237317" "ENSG00000237317" "processed_pseudogene"
"4124" "ENSG00000203737" "GPR52" "protein_coding"
"4127" "ENSG00000237249" "ENSG00000237249" "processed_pseudogene"
"4132" "ENSG00000252552" "RNU6-307P" "snRNA"
"4134" "ENSG00000116161" "CACYBP" "protein_coding"
"4135" "ENSG00000120333" "MRPS14" "protein_coding"
"4138" "ENSG00000120332" "TNN" "protein_coding"
"4139" "ENSG00000235750" "KIAA0040" "protein_coding"
"4140" "ENSG00000230687" "ENSG00000230687" "lncRNA"
"4141" "ENSG00000233946" "RPS29P4" "processed_pseudogene"
"4143" "ENSG00000116147" "TNR" "protein_coding"
"4145" "ENSG00000224718" "LINC01657" "lncRNA"
"4146" "ENSG00000227740" "LINC02803" "lncRNA"
"4148" "ENSG00000143207" "COP1" "protein_coding"
"4151" "ENSG00000236021" "COP1-DT" "lncRNA"
"4154" "ENSG00000253025" "RNU2-12P" "snRNA"
"4155" "ENSG00000227815" "ENSG00000227815" "unprocessed_pseudogene"
"4158" "ENSG00000116183" "PAPPA2" "protein_coding"
"4159" "ENSG00000237514" "PTP4A1P7" "processed_pseudogene"
"4161" "ENSG00000152092" "ASTN1" "protein_coding"
"4162" "ENSG00000202609" "MIR488" "miRNA"
"4163" "ENSG00000198797" "BRINP2" "protein_coding"
"4164" "ENSG00000224968" "LINC01645" "lncRNA"
"4165" "ENSG00000227579" "ENSG00000227579" "lncRNA"
"4166" "ENSG00000236720" "LINC01741" "lncRNA"
"4167" "ENSG00000120341" "SEC16B" "protein_coding"
"4171" "ENSG00000224687" "RASAL2-AS1" "lncRNA"
"4172" "ENSG00000075391" "RASAL2" "protein_coding"
"4175" "ENSG00000188585" "CLEC20A" "protein_coding"
"4178" "ENSG00000240021" "TEX35" "protein_coding"
"4179" "ENSG00000213057" "C1orf220" "lncRNA"
"4181" "ENSG00000273384" "ENSG00000273384" "lncRNA"
"4182" "ENSG00000266417" "MIR4424" "miRNA"
"4184" "ENSG00000116191" "RALGPS2" "protein_coding"
"4186" "ENSG00000201791" "SNORA63" "snoRNA"
"4187" "ENSG00000116194" "ANGPTL1" "protein_coding"
"4189" "ENSG00000116199" "FAM20B" "protein_coding"
"4191" "ENSG00000186283" "TOR3A" "protein_coding"
"4192" "ENSG00000143322" "ABL2" "protein_coding"
"4194" "ENSG00000231905" "SETP10" "processed_pseudogene"
"4201" "ENSG00000057252" "SOAT1" "protein_coding"
"4202" "ENSG00000162779" "AXDND1" "protein_coding"
"4204" "ENSG00000236539" "HNRNPA1P54" "processed_pseudogene"
"4206" "ENSG00000116218" "NPHS2" "protein_coding"
"4207" "ENSG00000251875" "RNU5F-2P" "snRNA"
"4210" "ENSG00000162782" "TDRD5" "protein_coding"
"4211" "ENSG00000243062" "ENSG00000243062" "lncRNA"
"4212" "ENSG00000143340" "FAM163A" "protein_coding"
"4214" "ENSG00000231966" "LINC02818" "lncRNA"
"4215" "ENSG00000169905" "TOR1AIP2" "protein_coding"
"4216" "ENSG00000272906" "ENSG00000272906" "lncRNA"
"4217" "ENSG00000143337" "TOR1AIP1" "protein_coding"
"4219" "ENSG00000261831" "ENSG00000261831" "lncRNA"
"4220" "ENSG00000260360" "ENSG00000260360" "lncRNA"
"4221" "ENSG00000135837" "CEP350" "protein_coding"
"4224" "ENSG00000261817" "ENSG00000261817" "lncRNA"
"4225" "ENSG00000116260" "QSOX1" "protein_coding"
"4226" "ENSG00000121454" "LHX4" "protein_coding"
"4227" "ENSG00000230124" "ACBD6" "protein_coding"
"4229" "ENSG00000265435" "MIR3121" "miRNA"
"4230" "ENSG00000236719" "OVAAL" "lncRNA"
"4232" "ENSG00000143324" "XPR1" "protein_coding"
"4234" "ENSG00000225857" "LINC02816" "lncRNA"
"4235" "ENSG00000135835" "KIAA1614" "protein_coding"
"4238" "ENSG00000251520" "ENSG00000251520" "unprocessed_pseudogene"
"4240" "ENSG00000135823" "STX6" "protein_coding"
"4241" "ENSG00000153029" "MR1" "protein_coding"
"4243" "ENSG00000162783" "IER5" "protein_coding"
"4244" "ENSG00000237292" "LINC01732" "lncRNA"
"4245" "ENSG00000225359" "ENSG00000225359" "lncRNA"
"4246" "ENSG00000179452" "LINC01699" "lncRNA"
"4247" "ENSG00000198216" "CACNA1E" "protein_coding"
"4253" "ENSG00000179930" "ZNF648" "protein_coding"
"4254" "ENSG00000224810" "ENSG00000224810" "lncRNA"
"4255" "ENSG00000225982" "ENSG00000225982" "lncRNA"
"4256" "ENSG00000228918" "LINC01344" "lncRNA"
"4257" "ENSG00000232309" "ENSG00000232309" "lncRNA"
"4260" "ENSG00000206764" "RNU6-152P" "snRNA"
"4263" "ENSG00000135821" "GLUL" "protein_coding"
"4264" "ENSG00000203730" "TEDDM1" "protein_coding"
"4265" "ENSG00000203729" "LINC00272" "lncRNA"
"4266" "ENSG00000121446" "RGSL1" "protein_coding"
"4269" "ENSG00000135828" "RNASEL" "protein_coding"
"4271" "ENSG00000143333" "RGS16" "protein_coding"
"4272" "ENSG00000261504" "LINC01686" "lncRNA"
"4273" "ENSG00000135824" "RGS8" "protein_coding"
"4274" "ENSG00000227181" "LINC01688" "lncRNA"
"4276" "ENSG00000135838" "NPL" "protein_coding"
"4278" "ENSG00000135829" "DHX9" "protein_coding"
"4279" "ENSG00000157060" "SHCBP1L" "protein_coding"
"4284" "ENSG00000207472" "RNU6-41P" "snRNA"
"4285" "ENSG00000135862" "LAMC1" "protein_coding"
"4287" "ENSG00000058085" "LAMC2" "protein_coding"
"4288" "ENSG00000157064" "NMNAT2" "protein_coding"
"4293" "ENSG00000116698" "SMG7" "protein_coding"
"4294" "ENSG00000116701" "NCF2" "protein_coding"
"4298" "ENSG00000162704" "ARPC5" "protein_coding"
"4299" "ENSG00000143344" "RGL1" "protein_coding"
"4300" "ENSG00000173627" "APOBEC4" "protein_coding"
"4304" "ENSG00000198756" "COLGALT2" "protein_coding"
"4305" "ENSG00000198860" "TSEN15" "protein_coding"
"4309" "ENSG00000231791" "ENSG00000231791" "lncRNA"
"4311" "ENSG00000271387" "C1orf21-DT" "lncRNA"
"4312" "ENSG00000116667" "C1orf21" "protein_coding"
"4318" "ENSG00000116406" "EDEM3" "protein_coding"
"4319" "ENSG00000135842" "NIBAN1" "protein_coding"
"4320" "ENSG00000252222" "RNU7-13P" "snRNA"
"4321" "ENSG00000260976" "LINC01633" "lncRNA"
"4323" "ENSG00000121481" "RNF2" "protein_coding"
"4325" "ENSG00000121486" "TRMT1L" "protein_coding"
"4326" "ENSG00000116668" "SWT1" "protein_coding"
"4332" "ENSG00000252612" "Y_RNA" "misc_RNA"
"4335" "ENSG00000116679" "IVNS1ABP" "protein_coding"
"4336" "ENSG00000273004" "ENSG00000273004" "lncRNA"
"4338" "ENSG00000252407" "RNU7-183P" "snRNA"
"4341" "ENSG00000228309" "LINC01350" "lncRNA"
"4344" "ENSG00000261729" "ENSG00000261729" "lncRNA"
"4345" "ENSG00000143341" "HMCN1" "protein_coding"
"4348" "ENSG00000116690" "PRG4" "protein_coding"
"4349" "ENSG00000047410" "TPR" "protein_coding"
"4351" "ENSG00000157181" "ODR4" "protein_coding"
"4353" "ENSG00000116703" "PDC" "protein_coding"
"4354" "ENSG00000273198" "ENSG00000273198" "lncRNA"
"4358" "ENSG00000073756" "PTGS2" "protein_coding"
"4359" "ENSG00000273129" "PACERR" "lncRNA"
"4360" "ENSG00000116711" "PLA2G4A" "protein_coding"
"4361" "ENSG00000230426" "LINC01036" "lncRNA"
"4365" "ENSG00000236401" "SLC4A1APP2" "unprocessed_pseudogene"
"4370" "ENSG00000261182" "ENSG00000261182" "lncRNA"
"4372" "ENSG00000225006" "ENSG00000225006" "lncRNA"
"4373" "ENSG00000235083" "ENSG00000235083" "processed_pseudogene"
"4375" "ENSG00000237283" "ENSG00000237283" "lncRNA"
"4376" "ENSG00000238054" "ENSG00000238054" "lncRNA"
"4377" "ENSG00000226486" "LINC01035" "lncRNA"
"4379" "ENSG00000226196" "GAPDHP75" "processed_pseudogene"
"4381" "ENSG00000232212" "LINC01701" "lncRNA"
"4382" "ENSG00000238270" "ENSG00000238270" "lncRNA"
"4385" "ENSG00000162670" "BRINP3" "protein_coding"
"4386" "ENSG00000225811" "ENSG00000225811" "lncRNA"
"4387" "ENSG00000237457" "BRINP3-DT" "lncRNA"
"4388" "ENSG00000241505" "ENSG00000241505" "lncRNA"
"4389" "ENSG00000231175" "LINC01720" "lncRNA"
"4391" "ENSG00000238108" "ENSG00000238108" "processed_pseudogene"
"4394" "ENSG00000261642" "ENSG00000261642" "lncRNA"
"4396" "ENSG00000233882" "LINC01680" "lncRNA"
"4397" "ENSG00000228215" "LINC02770" "lncRNA"
"4398" "ENSG00000223344" "ENSG00000223344" "lncRNA"
"4399" "ENSG00000150681" "RGS18" "protein_coding"
"4401" "ENSG00000226723" "ENSG00000226723" "processed_pseudogene"
"4402" "ENSG00000236792" "ENSG00000236792" "processed_pseudogene"
"4403" "ENSG00000253148" "RGS21" "protein_coding"
"4404" "ENSG00000236069" "ENSG00000236069" "lncRNA"
"4405" "ENSG00000090104" "RGS1" "protein_coding"
"4407" "ENSG00000127074" "RGS13" "protein_coding"
"4408" "ENSG00000231767" "RPS27AP5" "processed_pseudogene"
"4410" "ENSG00000228687" "ENSG00000228687" "unprocessed_pseudogene"
"4411" "ENSG00000226814" "ENSG00000226814" "processed_pseudogene"
"4412" "ENSG00000116741" "RGS2" "protein_coding"
"4415" "ENSG00000116750" "UCHL5" "protein_coding"
"4417" "ENSG00000116747" "RO60" "protein_coding"
"4418" "ENSG00000023572" "GLRX2" "protein_coding"
"4419" "ENSG00000134371" "CDC73" "protein_coding"
"4420" "ENSG00000221680" "MIR1278" "miRNA"
"4421" "ENSG00000162630" "B3GALT2" "protein_coding"
"4423" "ENSG00000232077" "LINC01031" "lncRNA"
"4425" "ENSG00000227240" "ENSG00000227240" "lncRNA"
"4427" "ENSG00000226640" "ENSG00000226640" "lncRNA"
"4428" "ENSG00000237011" "ENSG00000237011" "lncRNA"
"4429" "ENSG00000237213" "RPL23AP22" "processed_pseudogene"
"4431" "ENSG00000231714" "ENSG00000231714" "lncRNA"
"4432" "ENSG00000251813" "RNU6-983P" "snRNA"
"4436" "ENSG00000227421" "LINC01724" "lncRNA"
"4437" "ENSG00000162687" "KCNT2" "protein_coding"
"4438" "ENSG00000265986" "MIR4735" "miRNA"
"4439" "ENSG00000000971" "CFH" "protein_coding"
"4441" "ENSG00000116785" "CFHR3" "protein_coding"
"4442" "ENSG00000244414" "CFHR1" "protein_coding"
"4444" "ENSG00000134365" "CFHR4" "protein_coding"
"4445" "ENSG00000080910" "CFHR2" "protein_coding"
"4447" "ENSG00000134389" "CFHR5" "protein_coding"
"4448" "ENSG00000143278" "F13B" "protein_coding"
"4449" "ENSG00000066279" "ASPM" "protein_coding"
"4451" "ENSG00000177888" "ZBTB41" "protein_coding"
"4454" "ENSG00000134376" "CRB1" "protein_coding"
"4456" "ENSG00000230260" "ENSG00000230260" "lncRNA"
"4457" "ENSG00000213047" "DENND1B" "protein_coding"
"4463" "ENSG00000203724" "C1orf53" "protein_coding"
"4464" "ENSG00000143355" "LHX9" "protein_coding"
"4465" "ENSG00000151414" "NEK7" "protein_coding"
"4468" "ENSG00000151418" "ATP6V1G3" "protein_coding"
"4469" "ENSG00000223881" "ENSG00000223881" "lncRNA"
"4470" "ENSG00000081237" "PTPRC" "protein_coding"
"4473" "ENSG00000229989" "MIR181A1HG" "lncRNA"
"4474" "ENSG00000207975" "MIR181B1" "miRNA"
"4475" "ENSG00000207759" "MIR181A1" "miRNA"
"4477" "ENSG00000225172" "ENSG00000225172" "lncRNA"
"4478" "ENSG00000233410" "LINC01222" "lncRNA"
"4479" "ENSG00000235492" "LINC01221" "lncRNA"
"4481" "ENSG00000231718" "LINC02789" "lncRNA"
"4486" "ENSG00000200139" "RNU6-778P" "snRNA"
"4489" "ENSG00000202491" "RNU6-716P" "snRNA"
"4490" "ENSG00000202329" "RNU6-609P" "snRNA"
"4491" "ENSG00000116833" "NR5A2" "protein_coding"
"4492" "ENSG00000252860" "RNU6-570P" "snRNA"
"4495" "ENSG00000203721" "LINC00862" "lncRNA"
"4496" "ENSG00000273093" "ENSG00000273093" "lncRNA"
"4499" "ENSG00000162702" "ZNF281" "protein_coding"
"4501" "ENSG00000118193" "KIF14" "protein_coding"
"4502" "ENSG00000118197" "DDX59" "protein_coding"
"4503" "ENSG00000260088" "DDX59-AS1" "lncRNA"
"4504" "ENSG00000118200" "CAMSAP2" "protein_coding"
"4506" "ENSG00000170128" "GPR25" "protein_coding"
"4507" "ENSG00000163362" "INAVA" "protein_coding"
"4509" "ENSG00000201032" "RNU6-704P" "snRNA"
"4510" "ENSG00000116852" "KIF21B" "protein_coding"
"4513" "ENSG00000081248" "CACNA1S" "protein_coding"
"4514" "ENSG00000232237" "ASCL5" "protein_coding"
"4515" "ENSG00000116857" "TMEM9" "protein_coding"
"4516" "ENSG00000163395" "IGFN1" "protein_coding"
"4518" "ENSG00000081277" "PKP1" "protein_coding"
"4519" "ENSG00000118194" "TNNT2" "protein_coding"
"4521" "ENSG00000159166" "LAD1" "protein_coding"
"4523" "ENSG00000159173" "TNNI1" "protein_coding"
"4525" "ENSG00000174307" "PHLDA3" "protein_coding"
"4527" "ENSG00000159176" "CSRP1" "protein_coding"
"4530" "ENSG00000134369" "NAV1" "protein_coding"
"4533" "ENSG00000264802" "MIR5191" "miRNA"
"4535" "ENSG00000200942" "RNU6-501P" "snRNA"
"4536" "ENSG00000221028" "MIR1231" "miRNA"
"4537" "ENSG00000198700" "IPO9" "protein_coding"
"4539" "ENSG00000198892" "SHISA4" "protein_coding"
"4541" "ENSG00000163431" "LMOD1" "protein_coding"
"4542" "ENSG00000134375" "TIMM17A" "protein_coding"
"4545" "ENSG00000176393" "RNPEP" "protein_coding"
"4548" "ENSG00000163435" "ELF3" "protein_coding"
"4551" "ENSG00000235811" "ENSG00000235811" "processed_pseudogene"
"4554" "ENSG00000170075" "GPR37L1" "protein_coding"
"4555" "ENSG00000143862" "ARL8A" "protein_coding"
"4556" "ENSG00000143851" "PTPN7" "protein_coding"
"4558" "ENSG00000133067" "LGR6" "protein_coding"
"4559" "ENSG00000077152" "UBE2T" "protein_coding"
"4560" "ENSG00000077157" "PPP1R12B" "protein_coding"
"4561" "ENSG00000229120" "CYCSP4" "processed_pseudogene"
"4562" "ENSG00000272262" "RNU6-89P" "snRNA"
"4566" "ENSG00000143858" "SYT2" "protein_coding"
"4568" "ENSG00000225620" "ENSG00000225620" "lncRNA"
"4569" "ENSG00000117139" "KDM5B" "protein_coding"
"4578" "ENSG00000183155" "RABIF" "protein_coding"
"4579" "ENSG00000117153" "KLHL12" "protein_coding"
"4582" "ENSG00000159346" "ADIPOR1" "protein_coding"
"4583" "ENSG00000159348" "CYB5R1" "protein_coding"
"4584" "ENSG00000234761" "MGAT4FP" "transcribed_unprocessed_pseudogene"
"4586" "ENSG00000231547" "ENSG00000231547" "unprocessed_pseudogene"
"4587" "ENSG00000163444" "TMEM183A" "protein_coding"
"4588" "ENSG00000143847" "PPFIA4" "protein_coding"
"4589" "ENSG00000122180" "MYOG" "protein_coding"
"4590" "ENSG00000163485" "ADORA1" "protein_coding"
"4593" "ENSG00000133055" "MYBPH" "protein_coding"
"4594" "ENSG00000133048" "CHI3L1" "protein_coding"
"4595" "ENSG00000133063" "CHIT1" "protein_coding"
"4597" "ENSG00000231507" "LINC01353" "lncRNA"
"4599" "ENSG00000233791" "BTG2-DT" "lncRNA"
"4600" "ENSG00000159388" "BTG2" "protein_coding"
"4601" "ENSG00000202300" "RNU6-487P" "snRNA"
"4602" "ENSG00000122176" "FMOD" "protein_coding"
"4605" "ENSG00000188783" "PRELP" "protein_coding"
"4606" "ENSG00000188770" "OPTC" "protein_coding"
"4607" "ENSG00000058668" "ATP2B4" "protein_coding"
"4610" "ENSG00000122188" "LAX1" "protein_coding"
"4611" "ENSG00000257315" "ZBED6" "protein_coding"
"4612" "ENSG00000058673" "ZC3H11A" "protein_coding"
"4616" "ENSG00000182004" "SNRPE" "protein_coding"
"4621" "ENSG00000176754" "LINC00303" "lncRNA"
"4623" "ENSG00000143842" "SOX13" "protein_coding"
"4625" "ENSG00000143845" "ETNK2" "protein_coding"
"4627" "ENSG00000143839" "REN" "protein_coding"
"4629" "ENSG00000170498" "KISS1" "protein_coding"
"4630" "ENSG00000174567" "GOLT1A" "protein_coding"
"4631" "ENSG00000143850" "PLEKHA6" "protein_coding"
"4633" "ENSG00000219133" "ENSG00000219133" "processed_pseudogene"
"4637" "ENSG00000158615" "PPP1R15B" "protein_coding"
"4639" "ENSG00000133056" "PIK3C2B" "protein_coding"
"4640" "ENSG00000198625" "MDM4" "protein_coding"
"4642" "ENSG00000200408" "RNA5SP74" "rRNA_pseudogene"
"4644" "ENSG00000170382" "LRRN2" "protein_coding"
"4645" "ENSG00000240219" "ENSG00000240219" "lncRNA"
"4646" "ENSG00000228153" "ENSG00000228153" "lncRNA"
"4648" "ENSG00000251861" "ENSG00000251861" "scaRNA"
"4650" "ENSG00000163531" "NFASC" "protein_coding"
"4652" "ENSG00000184144" "CNTN2" "protein_coding"
"4653" "ENSG00000174529" "TMEM81" "protein_coding"
"4654" "ENSG00000117222" "RBBP5" "protein_coding"
"4656" "ENSG00000236108" "ENSG00000236108" "processed_pseudogene"
"4657" "ENSG00000133059" "DSTYK" "protein_coding"
"4659" "ENSG00000133069" "TMCC2" "protein_coding"
"4661" "ENSG00000163545" "NUAK2" "protein_coding"
"4662" "ENSG00000162873" "KLHDC8A" "protein_coding"
"4665" "ENSG00000186007" "LEMD1" "protein_coding"
"4667" "ENSG00000199059" "MIR135B" "miRNA"
"4668" "ENSG00000224717" "LEMD1-DT" "lncRNA"
"4669" "ENSG00000117266" "CDK18" "protein_coding"
"4670" "ENSG00000253097" "RNU2-19P" "snRNA"
"4671" "ENSG00000174514" "MFSD4A" "protein_coding"
"4672" "ENSG00000206762" "RNU6-418P" "snRNA"
"4673" "ENSG00000158711" "ELK4" "protein_coding"
"4674" "ENSG00000236942" "ENSG00000236942" "processed_pseudogene"
"4675" "ENSG00000158715" "SLC45A3" "protein_coding"
"4677" "ENSG00000069275" "NUCKS1" "protein_coding"
"4679" "ENSG00000117280" "RAB29" "protein_coding"
"4681" "ENSG00000133065" "SLC41A1" "protein_coding"
"4683" "ENSG00000162877" "PM20D1" "protein_coding"
"4684" "ENSG00000174502" "SLC26A9" "protein_coding"
"4687" "ENSG00000196188" "CTSE" "protein_coding"
"4691" "ENSG00000198049" "AVPR1B" "protein_coding"
"4695" "ENSG00000236889" "ENSG00000236889" "lncRNA"
"4696" "ENSG00000196550" "FAM72A" "protein_coding"
"4702" "ENSG00000261000" "ENSG00000261000" "lncRNA"
"4704" "ENSG00000234981" "RPL7AP20" "processed_pseudogene"
"4706" "ENSG00000143486" "EIF2D" "protein_coding"
"4708" "ENSG00000143479" "DYRK3" "protein_coding"
"4709" "ENSG00000162889" "MAPKAPK2" "protein_coding"
"4712" "ENSG00000136634" "IL10" "protein_coding"
"4713" "ENSG00000142224" "IL19" "protein_coding"
"4714" "ENSG00000162891" "IL20" "protein_coding"
"4715" "ENSG00000162892" "IL24" "protein_coding"
"4716" "ENSG00000162894" "FCMR" "protein_coding"
"4718" "ENSG00000226945" "ENSG00000226945" "processed_pseudogene"
"4719" "ENSG00000162896" "PIGR" "protein_coding"
"4720" "ENSG00000162897" "FCAMR" "protein_coding"
"4721" "ENSG00000182795" "C1orf116" "protein_coding"
"4722" "ENSG00000123836" "PFKFB2" "protein_coding"
"4723" "ENSG00000180667" "YOD1" "protein_coding"
"4724" "ENSG00000123843" "C4BPB" "protein_coding"
"4725" "ENSG00000123838" "C4BPA" "protein_coding"
"4729" "ENSG00000243636" "ENSG00000243636" "lncRNA"
"4731" "ENSG00000237074" "LINC02942" "lncRNA"
"4732" "ENSG00000196352" "CD55" "protein_coding"
"4734" "ENSG00000117322" "CR2" "protein_coding"
"4735" "ENSG00000203710" "CR1" "protein_coding"
"4737" "ENSG00000197721" "CR1L" "protein_coding"
"4742" "ENSG00000117335" "CD46" "protein_coding"
"4744" "ENSG00000203709" "MIR29B2CHG" "lncRNA"
"4748" "ENSG00000174059" "CD34" "protein_coding"
"4751" "ENSG00000076356" "PLXNA2" "protein_coding"
"4755" "ENSG00000261453" "LINC01735" "lncRNA"
"4756" "ENSG00000259815" "LINC02769" "lncRNA"
"4758" "ENSG00000232812" "LINC01717" "lncRNA"
"4759" "ENSG00000236950" "LINC01774" "lncRNA"
"4762" "ENSG00000232537" "ENSG00000232537" "lncRNA"
"4763" "ENSG00000228081" "ENSG00000228081" "processed_pseudogene"
"4766" "ENSG00000227940" "LINC01696" "lncRNA"
"4767" "ENSG00000231648" "LINC01698" "lncRNA"
"4770" "ENSG00000224260" "ENSG00000224260" "lncRNA"
"4772" "ENSG00000008118" "CAMK1G" "protein_coding"
"4773" "ENSG00000196878" "LAMB3" "protein_coding"
"4776" "ENSG00000123689" "G0S2" "protein_coding"
"4777" "ENSG00000117594" "HSD11B1" "protein_coding"
"4779" "ENSG00000009790" "TRAF3IP3" "protein_coding"
"4780" "ENSG00000162757" "C1orf74" "protein_coding"
"4782" "ENSG00000117595" "IRF6" "protein_coding"
"4783" "ENSG00000117597" "UTP25" "protein_coding"
"4784" "ENSG00000143469" "SYT14" "protein_coding"
"4786" "ENSG00000203706" "SERTAD4-AS1" "lncRNA"
"4787" "ENSG00000082497" "SERTAD4" "protein_coding"
"4790" "ENSG00000054392" "HHAT" "protein_coding"
"4792" "ENSG00000200972" "RNU5A-8P" "snRNA"
"4795" "ENSG00000143473" "KCNH1" "protein_coding"
"4800" "ENSG00000234233" "KCNH1-IT1" "lncRNA"
"4803" "ENSG00000117625" "RCOR3" "protein_coding"
"4804" "ENSG00000082512" "TRAF5" "protein_coding"
"4806" "ENSG00000153363" "LINC00467" "lncRNA"
"4809" "ENSG00000198570" "RD3" "protein_coding"
"4811" "ENSG00000170385" "SLC30A1" "protein_coding"
"4814" "ENSG00000228792" "ENSG00000228792" "lncRNA"
"4815" "ENSG00000227764" "LINC01693" "lncRNA"
"4816" "ENSG00000117650" "NEK2" "protein_coding"
"4819" "ENSG00000226868" "ENSG00000226868" "lncRNA"
"4820" "ENSG00000123684" "LPGAT1" "protein_coding"
"4825" "ENSG00000143493" "INTS7" "protein_coding"
"4827" "ENSG00000143476" "DTL" "protein_coding"
"4829" "ENSG00000264358" "MIR3122" "miRNA"
"4830" "ENSG00000252879" "RN7SKP98" "misc_RNA"
"4831" "ENSG00000229983" "ENSG00000229983" "lncRNA"
"4832" "ENSG00000226251" "LINC02608" "lncRNA"
"4833" "ENSG00000066027" "PPP2R5A" "protein_coding"
"4836" "ENSG00000225338" "RPL23AP18" "processed_pseudogene"
"4839" "ENSG00000065600" "PACC1" "protein_coding"
"4841" "ENSG00000117691" "NENF" "protein_coding"
"4842" "ENSG00000224535" "LINC02771" "lncRNA"
